,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr,sentimentr_roll100,sentimentr_stdscaler_roll10,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,sentiword_roll100,sentiword_stdscaler_roll10,senticnet_roll100,senticnet_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,vader_roll100,vader_stdscaler_roll10,textblob_roll100,textblob_stdscaler_roll10,flair_roll100,flair_stdscaler_roll10,pattern_roll100,pattern_stdscaler_roll10,stanza_roll100,stanza_stdscaler_roll10,stanza_stdscaler_roll10_mean,mean_stdscaler_roll10
1359,1359,701,4,Nothing could be heartier.,nothing could be heartier,26,4,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.0,-0.05958962037150027,0.0,-0.10840770875527422,0.0,-0.72,-0.8562782159631553,-0.758812615955473,-1.9316618327578836,-2.159737714286807,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,2.0184426978109267,-1.1585264282400778,-0.706060956075268,-0.024328562069845364,0.731157471629567,0.9836,1.3171022024801475,0.960595219577954,1.5727326845347835,2.2716782863341196,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1360,701,4,His niece looked just the same.,his niece looked just the same,31,6,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,-0.21875,-0.32782722859562863,-0.3063776573572322,-0.752447640245378,-0.7555147227132989,0.861,0.1452979358129924,0.21892393320964756,1.0412267452060877,1.168630615172065,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.1716505705920106,-0.8629122753980518,-0.4767923680387206,-0.0015075701607256207,0.8587022860910433,-0.9293,-0.7958739335084518,-0.03121273396588377,-0.8876620222802796,-1.0550448552576177,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1361,701,4,So did Topper when he came.,so did topper when he came,27,6,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.75,0.8600821792540828,1.0504376823676533,2.099729199210796,2.5903361921598815,0.0,-0.4001524542434675,-0.3135435992578849,-0.2781145797316918,-0.3084694397101232,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.1716505705920106,-0.8629122753980518,-0.4767923680387206,-0.0015075701607256207,0.8587022860910433,-0.9226,-0.7884731597559693,-0.027738891481308647,-0.8808033470827344,-1.0457711751293302,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,1362,701,4,So did the plump sister when she came.,so did the plump sister when she came,38,8,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.375,0.40024627944129126,0.5252188411838267,0.7199882223855547,0.9717803067965599,0.03700000000000003,-0.3767126581550947,-0.2906617192331477,-0.23557455928303453,-0.2608427449710916,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.6706650979194815,-0.734994525065647,-0.377583579414874,-0.06654299393941569,0.4952241738201355,-0.6068,-0.4396426596016489,0.13599834085135062,-0.40242548107396964,-0.39895190142966114,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,1363,701,4,So did every one when they came.,so did every one when they came,32,7,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.0,-0.05958962037150027,0.0,-0.10840770875527422,0.0,-1.52,-1.3630846178739195,-1.253555967841682,-2.275004185185259,-2.5441348358108926,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.421460127773553,-0.7988759100895383,-0.42712787492792853,-0.03862367138916846,0.6512631763640326,-0.9988,-0.8726431537767396,-0.06724736869393894,-0.8129514270870579,-0.9540279471725261,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,1364,701,4,"Wonderful party, wonderful games, wonderful unanimity, won-der-ful happiness!",wonderful party wonderful games wonderful unanimity won der ful happiness,77,8,3.9,2.934496165972363,3.12,4.994195423219376,7.106863771147034,3.9,3.095432116480738,3.3913043478260874,5.605525579192494,8.077954180417796,151.3965532820569,4.586617944373642,7.117444674856497,3.0845690664569196,39.98037530998617,0.125,0.09368901289943023,0.17507294706127555,0.16772426829166878,0.32392676893218664,3.8310000000000004,2.0268167029067046,2.055658627087199,4.1265021321279285,4.622824277728519,40.641864796751946,3.400496262240175,5.191018239537879,5.710537151930282,13.905779774616386,7.491930276471006,6.24231100914314,8.768753926757816,1.3697296209546828,28.609916184373354,"{'neg': 0.0, 'neu': 0.159, 'pos': 0.841, 'compound': 0.9686}",0.9686,1.9883408756142638,1.5730410069021519,2.436358944075843,4.74382317619448,0.925,3.3736019665991814,4.492411467116358,2.9849967466731444,15.528528399207822,0.5433341371354795,2.4676441056147764,3.062450930496947,1.8530787702561164,9.664284818775425,6.243275230392505,-0.07552975478984379,0.1338755482601689,0.23413599751826417,2.1756965358741307,0.9966,1.3314619127461584,0.9673355109659355,0.8291166373336174,1.2662279389443754,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1365,702,4,But he was early at the office next morning.,but he was early at the office next morning,44,9,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.25,0.24696764617036074,0.3501458941225511,0.38256168883540576,0.5759497045830888,0.09099999999999997,-0.3425032260261181,-0.2572665429808286,-0.18510127227981926,-0.20433417240284468,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.05,-0.13209379547812355,0.24283305227655988,-0.051685995154906975,0.7462189907769425,0.045305765904747504,-0.16895053451409534,0.25536161906439275,-0.044451910269654595,0.7164137791465591,3.9177710741873053,-0.6716511976736379,-0.3284565836567803,-0.08848300475185486,0.3726030967215076,0.6713,0.972137778166676,0.7986726810805205,0.5220329048420153,0.8510170963683886,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1366,702,4,"Oh, he was early there.",oh he was early there,23,5,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.25,0.24696764617036074,0.3501458941225511,0.7745532238379446,1.0357897880825608,0.024,-0.3849482621861446,-0.29870129870129863,-0.23399798302753327,-0.259077651413034,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.1,0.06823167664057958,0.48566610455311976,0.34638726081517646,2.68400523229551,0.06174982025071572,-0.08189463959906226,0.348046959614596,0.17601545320155434,1.756035197146904,2.924938053398153,-0.9261547432021463,-0.5258411404266244,0.05100406090449692,1.1521858589328882,0.9843,1.3178754176483172,0.9609581583449992,1.2723774776939512,1.8655651474433212,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1367,702,4,"If he could only be there first, and catch Bob Cratchit coming late!",if he could only be there first and catch bob cratchit coming late,68,13,-0.25,-0.30683454797972143,-0.2,-0.2653354555390899,-0.28048433555493674,-0.25,-0.34226912562295625,-0.2173913043478261,-0.3240796620583982,-0.31881005235197063,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.78125,0.8984018375718154,1.0942059191329723,0.9541485634132564,1.2464707048168788,0.5159999999999999,-0.07326232501102468,0.005565862708719857,0.08714439136657387,0.10046495509548467,-7.958647277843286,-0.8827432160661062,-1.016525284652655,-0.8563044754363499,-1.6765487934778744,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,-0.016666666666666663,-0.39919442496972773,-0.08094435075885327,-0.2403668685093519,-0.17226321052780555,-0.019417857619262662,-0.5116016137114763,-0.10944689845530609,-0.24147322683802483,-0.21264700010956214,4.878141478974664,-0.4254691429664361,-0.13752590073775825,-0.14453382791663494,0.05933924432480247,0.8574,1.1777025535901058,0.895162544719241,0.46910466499847875,0.7794523186343562,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1368,702,4,That was the thing he had set his heart upon.,that was the thing he had set his heart upon,45,10,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.275,0.27762337282454685,0.38516048353480625,0.3777059475405529,0.5702534987135858,0.45899999999999996,-0.1093722811471666,-0.0296846011131725,0.14417181976429527,0.1643113730192444,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,4.1621834869283365,-0.6089983403338135,-0.27986509370050294,-0.1062913124510348,0.2730737988535607,0.9966,1.3314619127461584,0.9673355109659355,0.6761755438499524,1.0594348282361032,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1369,703,4,"And he did it; yes, he did!",and he did it yes he did,27,7,0.8,0.5132611748274325,0.64,1.1203366108568544,1.6657808641687768,0.8,0.5275107067165328,0.6956521739130436,1.2381296940535826,1.893395163982488,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.25,0.24696764617036074,0.3501458941225511,0.5226385497742588,0.7402720168749829,-0.76,-0.8816185360586936,-0.7835497835497834,-1.2765593824584753,-1.4263021377605078,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.4887800182533647,0.2921458189284866,0.5720810987577449,0.06889316558011392,2.132803279755469,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,0.7133192244235899,0.6526999593991067,1.1009949502692609,2.2491402214183887,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,3.421460127773553,-0.7988759100895383,-0.42712787492792853,-0.03862367138916846,0.6512631763640326,0.9957,1.3304677789585113,0.9668688754083061,0.9375236376570565,1.4128060776826794,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1370,703,4,The clock struck nine.,the clock struck nine,22,4,-0.5,-0.5020954343623771,-0.4,-1.3614166501689624,-1.8200006012816594,-0.5,-0.5493595618942632,-0.4347826086956522,-1.5598037116618533,-2.068687671371141,-41.90597841964052,-1.3058416024150301,-1.970081065133938,-1.77894219185559,-22.105228426456076,-0.375,-0.5194255201842918,-0.5252188411838267,-1.7631337457722418,-1.941137221306844,-0.6,-0.7802572556765407,-0.6846011131725416,-1.656070623920185,-1.8511930018573597,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,-0.6728142326036423,-0.6947925476291245,-0.7874796249306187,-0.28804231715675144,-5.13223071974681,"{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.25}",-0.25,-0.753394406088498,-0.4060089321965083,-1.412105253559925,-2.445750663175184,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,2.691256930414569,-0.986056733846186,-0.572299148893075,0.13274837436957018,1.609048704145898,-0.9741,-0.8453597042713192,-0.05444081505677398,-1.4308644007276636,-1.7895139702915315,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,1371,703,4,No Bob.,no bob,7,2,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.0,-0.05958962037150027,0.0,-0.10840770875527422,0.0,-0.64,-0.805597575772079,-0.7093382807668521,-3.210441604445912,-3.591426114581324,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,-1.260800043812828,-1.1943695347274201,-1.4756738152998143,-0.978558221724492,-19.18693182543651,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.8568900756751769,-0.48071457572066584,-3.1953398818978505,-5.777130760522222,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,1.260800043812828,-1.3527411024587899,-0.85668745249304,0.09167542677004135,1.379495076423241,-0.9977,-0.8714281013696156,-0.06667703634572512,-2.9901762481080163,-3.897874386313307,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,1372,703,4,A quarter past.,a quarter past,15,3,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.0,-0.05958962037150027,0.0,-0.10840770875527422,0.0,0.603,-0.018147128803229037,0.05936920222634514,1.566812913916759,1.7570631488717607,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,-0.25,-1.3340466281903425,-1.2141652613827993,-2.4992874419446305,-11.168493533056896,-0.22550715209945107,-1.6026517638698201,-1.271049508174892,-2.4599702795626994,-10.67404598211538,2.5028944124489,-1.0343417200051233,-0.6097473917921207,0.282903059916708,2.448251994909858,0.5026,0.7857929226377531,0.711204438222637,1.0909431683334176,1.6202460878808305,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,1373,703,4,No Bob.,no bob,7,2,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.0,-0.05958962037150027,0.0,-0.10840770875527422,0.0,-0.64,-0.805597575772079,-0.7093382807668521,-3.210441604445912,-3.591426114581324,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,-1.260800043812828,-1.1943695347274201,-1.4756738152998143,-0.978558221724492,-19.18693182543651,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.8568900756751769,-0.48071457572066584,-3.1953398818978505,-5.777130760522222,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,1.260800043812828,-1.3527411024587899,-0.85668745249304,0.09167542677004135,1.379495076423241,-0.9977,-0.8714281013696156,-0.06667703634572512,-2.9901762481080163,-3.897874386313307,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1374,703,4,He was full eighteen minutes and a half behind his time.,he was full eighteen minutes and a half behind his time,56,11,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,0.75,0.8600821792540828,1.0504376823676533,1.0969422291989566,1.4139800649301444,1.412,0.4943608451290312,0.559678416821274,0.9029560343949432,1.013826342261586,8.065885200644114,0.5295240050674905,1.0302223434862778,0.6963832059654983,2.0077930847254963,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,-0.07222222222222223,-0.621778282879398,-0.3507588532883643,-0.3861808677680274,-0.882073169741682,-0.0899817650353474,-0.8851715362844302,-0.5071736179012541,-0.4433069047669304,-1.1644006345021451,4.804044481239,-0.44446322177110265,-0.1522570818626618,-0.08706946845951724,0.38050324518388523,-0.7936,-0.6459806501932482,0.03914553844558511,-0.3798133247125677,-0.36837778921896497,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1375,703,4,"Scrooge sat with his door wide open, that he might see him come into the Tank.",scrooge sat with his door wide open that he might see him come into the tank,78,16,-1.0,-0.8926172071276884,-0.8,-0.7147426150934526,-0.9117054854640165,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,-26.50699754534338,-0.8364329968226619,-1.246145202355133,-0.32165805582488977,-3.502132721399932,-0.3833333333333341,-0.529644095735688,-0.5368903709879127,-0.5320745347503473,-0.49699794828546207,0.8320000000000001,0.12692620374372726,0.20098948670377254,0.20047196090405184,0.2273435391429965,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,-0.05,-0.5327447397155298,-0.24283305227655988,-0.2912488080322408,-0.41995209911931614,-0.035937757959252886,-0.5990590422596626,-0.20255973770123223,-0.26419919878314624,-0.3198121006805978,5.918006942095407,-0.1589092666374667,0.0692091486013654,-0.14950386546704683,0.031562076717090624,-0.9996,-0.873526828254648,-0.06766215585627627,-0.3204805241140411,-0.28815334382415425,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1376,704,4,"His hat was off, before he opened the door; his comforter too.",his hat was off before he opened the door his comforter too,62,12,0.0,-0.11157366159706573,0.0,-0.06564051730802271,0.0,0.0,-0.13517868935164937,0.0,-0.09894320413427944,0.0,0.0,-0.028417657510937156,0.0,-0.04731648719107171,0.0,-0.8333333333333329,-1.0814471755110364,-1.1671529804085032,-1.336171869813288,-1.4402738935036434,-0.5209999999999999,-0.7302101234878526,-0.6357452071737785,-0.6776204841278952,-0.7557458056931411,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,0.799940600055919,0.7152253349573691,0.6670916388647127,1.4385363710807753,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,4.255472823709962,-0.5850844832462894,-0.261318294786263,-0.16384335664980973,-0.04858026545895609,-0.8801,-0.7415279531170884,-0.005703323482138233,-0.38720026090003345,-0.3783657360684015,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1377,704,4,"He was on his stool in a jiffy; driving away with his pen, as if he were trying to overtake nine o'clock.",he was on his stool in a jiffy driving away with his pen as if he were trying to overtake nine of the clock,105,22,0.25,0.08368722478558996,0.2,0.05239815358639726,0.1657928762185246,0.25,0.07191174691965756,0.2173913043478261,0.03413382074499295,0.18844701413444515,23.93458870099624,0.70118269716671,1.1252112891725647,0.1328725388593529,2.300219712641054,-1.0625,-1.3624580031744096,-1.4881200500208422,-0.9625851579711358,-1.00202426455011,-1.794,-1.5366658105283564,-1.4230055658627088,-1.0287531610227238,-1.1488647708227608,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.0,-0.3324192675968267,0.0,-0.20497938580902825,0.0,0.0,-0.40880221054652205,0.0,-0.19637823105158608,0.0,7.3214172927271735,0.200841973085899,0.3482203460789436,-0.18414636785271005,-0.16205227435302866,-0.9913,-0.8643587055463487,-0.06335873904702648,-0.21344616229025598,-0.14343116268858347,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1378,705,4,"""Hallo!"" growled Scrooge, in his accustomed voice, as near as he could feign it.",hallo growled scrooge in his accustomed voice as near as he could feign it,80,14,-0.6,-0.5801997889154394,-0.48,-0.5106993860679685,-0.6251136968856063,-0.6,-0.6321957364027859,-0.5217391304347826,-0.6007034298461056,-0.7105299839141992,-27.47964402379244,-0.8660822723760312,-1.291871193789415,-0.3723254807219111,-4.148932429969721,-0.375,-0.5194255201842918,-0.5252188411838267,-0.582030221848639,-0.5556003038858276,-0.31000000000000005,-0.5965399349838887,-0.5052566481137909,-0.48189011607843407,-0.5366112027490514,0.0,-0.18133512880045188,0.0,-0.14975857254320477,0.0,0.0,-0.12314183634793255,0.0,-0.03589274021116553,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1909179409435034,0.0,-0.10293393494407095,0.0,0.1,0.06823167664057958,0.48566610455311976,-0.007809728450907959,0.95980486893651,0.037749277405983404,-0.20895507687541107,0.2127701939123977,-0.11496877696834372,0.3838890743740715,5.111247526157661,-0.36571456767536337,-0.09118222275753346,-0.15401242787710423,0.006364059103800265,-0.8504,-0.708721538124741,0.009695649919634956,-0.309797136624216,-0.27370823373895187,,,,,,,,,,,,,,,,,,,,,,,,,,
